"","id","sales","price","brand","feat"
"10184",10146,3520,3.68,"tropicana",0
"10185",11063,1214,2.19,"dominicks",1
"10187",11930,6144,2.45,"dominicks",0
"10188",12615,32063,1.29,"dominicks",0
"10189",3740,2239,3.58,"tropicana",0
"10190",10250,9857,2.18,"minute.maid",0
"10192",4957,15040,1.63,"tropicana",0
"10193",10525,4864,3.38,"tropicana",0
"10194",9638,9790,2.91,"tropicana",0
"10195",5557,3903,2.69,"minute.maid",0
"10196",8873,38272,2.06,"tropicana",1
"10197",5375,8895,NA,"tropicana",0
"10198",1186,25153,1.49,"dominicks",1
"10201",8724,6336,1.83,"dominicks",0
"10202",2095,5503,2.83,"tropicana",0
"10203",12451,7553,2.29,"minute.maid",1
"10204",1177,2047,2.36,"dominicks",0
"10206",7569,2754,1.89,"dominicks",1
"10207",8559,12352,3.59,"tropicana",0
"10208",11681,17792,1.97,"tropicana",0
"10209",6909,3712,2.15,"dominicks",0
"10213",1072,4225,3.49,"tropicana",0
"10214",7737,11646,2.04,"minute.maid",0
"10217",1045,4287,2.88,"tropicana",0
"10219",4118,7551,1.89,"minute.maid",0
"10220",4367,3521,3.13,"minute.maid",0
"10221",6941,9919,1.91,"minute.maid",0
"10223",2227,2687,3.34,"minute.maid",0
"10224",12220,5183,1.2,"dominicks",0
"10225",11265,3135,2.59,"tropicana",1
"10226",9606,8384,3.82,"tropicana",0
"10227",2465,4416,3.81,"tropicana",0
"10228",3362,12030,1.97,"minute.maid",0
"10229",374,2559,3.44,"tropicana",0
"10231",12284,6399,2.21,"minute.maid",0
"10233",10119,4224,1.61,"dominicks",0
"10234",8892,3840,1.56,"dominicks",0
"10235",4595,3584,2.15,"dominicks",0
"10236",1792,12290,1.85,"dominicks",0
"10237",7096,12481,NA,"minute.maid",0
"10239",11247,6208,1.57,"dominicks",0
"10240",216,10496,1.76,"minute.maid",0
"10241",1135,2881,2.38,"minute.maid",0
"10242",8405,14464,1.85,"dominicks",1
"10243",11695,8319,3.42,"tropicana",1
"10244",1740,34240,1.93,"minute.maid",1
"10246",3822,7296,2.32,"tropicana",0
"10250",164,4866,3.14,"tropicana",0
"10252",10958,17857,1.66,"tropicana",0
"10253",11839,2944,1.45,"dominicks",0
"10254",9159,9858,1.87,"dominicks",1
"10260",3526,16768,2.45,"tropicana",1
"10261",6058,1855,1.95,"dominicks",0
"10262",1361,7167,2.37,"minute.maid",0
"10263",5373,8767,2.04,"dominicks",1
"10265",6440,5313,2.19,"dominicks",0
"10266",1038,5310,2.56,"minute.maid",0
"10269",9784,1792,3.7,"tropicana",0
"10270",7482,7424,1.52,"dominicks",0
"10271",9743,13696,1.69,"dominicks",0
"10273",7943,14271,1.99,"minute.maid",0
"10274",1505,6144,2.54,"minute.maid",0
"10275",8464,66688,1.68,"dominicks",1
"10276",8518,10047,2.03,"minute.maid",0
"10277",4708,22143,NA,"tropicana",1
"10278",11196,80192,2.16,"tropicana",1
"10280",12511,25601,2.02,"minute.maid",1
"10282",7700,7487,NA,"tropicana",0
"10283",2782,45952,1.78,"minute.maid",1
"10284",7456,9217,1.39,"dominicks",0
"10285",12324,5185,2.02,"dominicks",1
"10286",12004,34752,2.29,"tropicana",1
"10287",6076,15166,2.15,"minute.maid",1
"10289",283,7552,2.26,"minute.maid",0
"10290",9409,11393,1.88,"minute.maid",0
"10291",1873,4607,2.66,"minute.maid",0
"10292",4523,5184,2.94,"minute.maid",0
"10293",10918,16447,NA,"dominicks",0
"10294",5705,106753,1.66,"tropicana",1
"10295",1281,32127,1.27,"dominicks",0
"10296",6416,7490,3.55,"tropicana",0
"10297",11255,8768,2.18,"minute.maid",1
"10298",12682,5503,1.95,"dominicks",0
"10299",1564,4095,2.29,"minute.maid",0
"10300",1543,14913,1.94,"dominicks",0
"10301",10418,4479,3.37,"tropicana",0
"10302",9353,17664,1.66,"dominicks",0
"10305",9407,12224,1.81,"dominicks",1
"10306",713,12545,1.7,"tropicana",0
"10307",2802,51649,1.25,"dominicks",1
"10310",6494,5886,2.87,"minute.maid",0
"10311",10883,4417,2.77,"minute.maid",0
"10312",5111,54335,1.72,"dominicks",0
"10313",500,53377,2.15,"minute.maid",1
"10314",9515,7358,2.03,"dominicks",0
"10315",1472,2752,2.6,"minute.maid",0
"10317",7527,3455,2.33,"dominicks",0
"10320",1695,4225,2.28,"minute.maid",0
"10321",2580,13376,1.6,"dominicks",0
"10322",12939,5249,2.84,"tropicana",0
"10323",12940,47616,1.53,"dominicks",1
"10324",11422,89599,1.57,"dominicks",0
"10325",2534,2882,NA,"minute.maid",0
"10326",6003,4288,1.56,"dominicks",0
"10327",936,8191,1.64,"dominicks",0
"10328",8407,10880,1.87,"dominicks",0
"10329",3005,5567,2.74,"minute.maid",0
"10330",7027,4031,3.3,"tropicana",1
"10331",5159,11967,1.7,"minute.maid",0
"10332",8812,3326,2.98,"tropicana",0
"10333",11998,6399,3.2,"minute.maid",0
"10334",2669,4802,NA,"tropicana",0
"10335",2127,21310,1.52,"dominicks",1
"10336",6007,44863,1.61,"dominicks",0
"10337",1752,24193,2.02,"tropicana",0
"10339",11322,4863,2.53,"minute.maid",0
"10342",4703,6976,2.57,"minute.maid",0
"10343",12076,2562,NA,"tropicana",0
"10344",7246,4800,2.87,"minute.maid",0
"10346",409,8385,2.13,"minute.maid",0
"10347",12685,3776,2.63,"minute.maid",0
"10348",10167,7232,2,"minute.maid",0
"10349",9340,4610,3.37,"tropicana",0
"10350",8718,23872,1.67,"dominicks",1
"10351",9404,6847,1.54,"dominicks",0
"10352",10946,10432,3.28,"tropicana",0
"10356",8030,20415,2.34,"tropicana",0
"10357",9080,12478,1.99,"minute.maid",0
"10358",9481,13055,1.65,"minute.maid",0
"10359",1403,2687,2.35,"dominicks",0
"10360",5011,3649,3.3,"tropicana",0
"10361",11697,11646,1.52,"dominicks",1
"10365",4826,8129,1.64,"dominicks",1
"10366",8291,7615,2.18,"minute.maid",0
"10367",8944,4863,2.44,"minute.maid",0
"10369",6360,2560,2.68,"dominicks",0
"10372",12766,107648,1.36,"tropicana",1
"10373",581,7809,2.87,"tropicana",0
"10374",3610,35711,2.34,"tropicana",0
"10375",2152,12289,2.03,"minute.maid",0
"10376",364,183746,1.58,"minute.maid",1
"10378",7236,7679,1.97,"dominicks",0
"10379",7004,43392,1.25,"dominicks",0
"10380",8341,29635,1.96,"minute.maid",1
"10381",3086,7170,2.12,"minute.maid",0
"10382",7393,7231,2.11,"tropicana",0
"10383",4417,17791,2.03,"minute.maid",0
"10384",194,5376,2.32,"tropicana",1
"10387",10319,6017,3.28,"tropicana",0
"10390",465,3711,2.78,"tropicana",1
"10391",2157,44224,1.17,"dominicks",0
"10392",7255,14527,1.51,"dominicks",0
"10393",411,15039,1.94,"minute.maid",1
"10395",11019,4926,3.72,"tropicana",0
"10396",2390,37758,1.4,"dominicks",0
"10397",6168,84288,1.06,"dominicks",1
"10400",7658,4671,1.98,"dominicks",0
"10403",12417,11201,3.1,"tropicana",0
"10405",11373,4223,2.9,"minute.maid",0
"10407",7959,8960,NA,"tropicana",0
"10408",7095,3200,2.19,"minute.maid",0
"10409",569,3328,1.69,"minute.maid",0
"10410",5930,7871,1.99,"minute.maid",0
"10411",10311,12032,2.53,"tropicana",0
"10412",1367,6656,3.23,"tropicana",0
"10414",12508,9216,1.63,"dominicks",0
"10415",3472,960,2.28,"dominicks",0
"10416",12292,52991,1.55,"dominicks",0
"10417",1086,9151,NA,"dominicks",0
"10418",4638,12352,2.23,"tropicana",0
"10419",7920,8576,2.98,"tropicana",0
"10422",7461,6912,2.77,"minute.maid",0
"10423",5500,6847,3.08,"tropicana",0
"10424",5470,10366,2.96,"tropicana",0
"10425",4203,9282,1.95,"minute.maid",0
"10426",2917,8511,NA,"tropicana",0
"10427",6999,9345,1.97,"tropicana",0
"10428",7287,832,2.34,"dominicks",0
"10430",10799,5632,2.67,"minute.maid",0
"10432",9614,15168,3.12,"tropicana",0
"10434",11836,3649,2.37,"tropicana",0
"10435",1855,4353,2.72,"minute.maid",0
"10437",3756,6400,1.43,"dominicks",0
"10438",8590,11712,2.28,"tropicana",0
"10440",2318,9857,2.46,"minute.maid",0
"10441",3876,4928,1.56,"dominicks",0
"10443",1628,3839,3.65,"tropicana",0
"10444",5294,31169,2.02,"tropicana",1
"10446",889,62911,1.56,"tropicana",1
"10448",3968,4990,2.37,"minute.maid",0
"10449",6588,59390,2.64,"tropicana",1
"10450",9556,3967,3.79,"tropicana",0
"10452",1370,7359,NA,"minute.maid",1
"10453",8160,101117,1.28,"dominicks",0
"10456",12545,63809,1.63,"minute.maid",0
"10457",1648,12864,2.01,"tropicana",0
"10459",1589,22784,NA,"dominicks",0
"10461",8257,4287,2.4,"minute.maid",0
"10462",7370,8640,2.66,"tropicana",1
"10465",6164,2753,1.9,"dominicks",0
"10466",3295,6014,1.85,"dominicks",0
"10467",3950,1985,2.3,"dominicks",0
"10468",11886,3328,2.2,"minute.maid",0
"10470",3395,12929,2.37,"minute.maid",0
"10472",3627,13632,2.43,"tropicana",1
"10473",4262,2367,2.45,"dominicks",0
"10474",8020,3392,3.17,"tropicana",0
"10475",9827,8065,2.02,"minute.maid",0
"10476",5225,7488,3,"tropicana",0
"10477",3681,4863,2.66,"minute.maid",0
"10478",606,16385,1.73,"dominicks",0
"10479",12139,11009,3.19,"tropicana",0
"10480",11468,5504,3.04,"tropicana",0
"10482",9731,57919,1.74,"minute.maid",1
"10483",336,4673,2.07,"minute.maid",0
"10484",8229,2560,2.68,"minute.maid",0
"10485",6576,17535,1.86,"minute.maid",1
"10486",8989,36799,2.46,"tropicana",1
"10487",9674,59712,0.74,"dominicks",1
"10488",3384,5184,2.86,"minute.maid",0
"10489",7240,2048,2.65,"minute.maid",0
"10490",8877,14462,1.55,"dominicks",0
"10492",4867,8833,2.08,"minute.maid",0
"10494",4709,3519,2.61,"dominicks",0
"10495",11059,3968,2.18,"minute.maid",0
"10496",11112,3457,3.5,"tropicana",0
"10497",11230,24575,1.92,"minute.maid",1
"10499",10825,13888,2.2,"minute.maid",0
"10501",11388,4034,1.4,"dominicks",0
"10502",10855,13567,2.04,"dominicks",0
"10503",3059,18944,3,"tropicana",0
"10504",140,4417,2.32,"minute.maid",0
"10506",10317,7296,2.17,"dominicks",0
"10507",2074,8767,2.72,"minute.maid",0
"10508",5317,8000,1.4,"dominicks",0
"10509",6014,9535,2.73,"tropicana",0
"10510",10583,3135,2.59,"minute.maid",0
"10511",6793,37057,2.01,"tropicana",0
"10512",7961,4864,1.91,"minute.maid",0
"10513",10270,4482,1.78,"minute.maid",0
"10514",2270,7102,1.47,"dominicks",0
"10515",5945,4546,2.44,"dominicks",0
"10517",7268,4800,NA,"dominicks",0
"10518",8167,17919,1.72,"dominicks",0
"10520",3657,65857,1.66,"dominicks",1
"10521",6143,12927,1.64,"tropicana",0
"10522",8035,9984,2.53,"minute.maid",0
"10523",149,122878,1.12,"dominicks",1
"10524",12851,4927,2.11,"minute.maid",0
"10525",9762,2368,3.16,"minute.maid",0
"10526",5242,6911,2.87,"tropicana",0
"10527",4008,42561,1.84,"tropicana",0
"10529",692,115392,1.42,"dominicks",0
"10530",425,5248,NA,"minute.maid",0
"10532",2079,3904,3.16,"minute.maid",0
"10534",12256,6784,NA,"tropicana",0
"10536",8396,55807,0.92,"dominicks",1
"10537",3542,7360,3.13,"tropicana",0
"10538",8842,56194,1.89,"tropicana",1
"10539",4656,12609,2.64,"tropicana",1
"10541",5898,11520,3.24,"tropicana",0
"10542",9694,15042,1.93,"dominicks",0
"10543",8383,3519,3.3,"tropicana",0
"10545",12574,6015,3.16,"tropicana",0
"10547",4768,7169,2.22,"dominicks",0
"10548",12093,5696,2.11,"minute.maid",0
"10549",4750,831,2.71,"dominicks",0
"10551",6958,6975,3.21,"tropicana",0
"10552",3854,7359,1.66,"dominicks",0
"10553",941,3329,3.26,"tropicana",0
"10554",2671,9792,NA,"dominicks",0
"10555",5711,33024,2.01,"tropicana",1
"10557",9818,11904,2.82,"minute.maid",0
"10559",399,10561,2.01,"minute.maid",0
"10560",9514,32192,2.48,"tropicana",1
"10562",932,16321,1.79,"minute.maid",0
"10564",10929,6913,3.18,"tropicana",0
"10565",9551,8448,2.4,"minute.maid",1
"10566",4460,9153,1.96,"minute.maid",0
"10567",8124,16447,2.77,"tropicana",0
"10569",8824,2176,1.9,"dominicks",1
"10570",12258,3326,2.17,"minute.maid",0
"10571",11295,3583,1.6,"dominicks",0
"10573",5302,5759,2.62,"minute.maid",0
"10574",1553,4416,3.46,"tropicana",0
"10577",4537,53951,1.76,"dominicks",1
"10578",6946,6911,1.97,"minute.maid",0
"10579",5623,7936,1.38,"dominicks",0
"10580",4085,13374,2.56,"minute.maid",0
"10582",6702,4800,2.03,"minute.maid",0
"10583",9628,31680,1.95,"minute.maid",1
"10584",7071,6657,2.37,"minute.maid",0
"10585",6840,1474,2.7,"dominicks",0
"10586",10860,4351,2.59,"minute.maid",0
"10587",1064,447,1.28,"dominicks",0
"10589",1344,28544,1.74,"dominicks",0
"10591",9360,24575,1.68,"dominicks",0
"10592",8753,2752,3.42,"tropicana",0
"10593",4626,13567,1.56,"dominicks",0
"10594",3169,2368,2.68,"dominicks",0
"10595",3728,31617,1.9,"tropicana",0
"10596",12775,14016,2.39,"tropicana",0
"10597",11057,8384,2.12,"minute.maid",0
"10598",8084,6143,2.17,"tropicana",0
"10599",1762,8192,2.23,"minute.maid",0
"10601",6529,4545,1.61,"dominicks",0
"10604",8832,4673,3.1,"tropicana",0
"10608",1650,19457,2.81,"tropicana",1
"10609",10006,207872,1.61,"minute.maid",1
"10610",4047,9729,1.74,"dominicks",1
"10611",7108,3137,2.35,"minute.maid",0
"10612",6777,3264,3,"tropicana",0
"10613",5346,41344,1.63,"minute.maid",1
"10614",3679,33024,1.66,"dominicks",0
"10615",3185,9920,1.36,"dominicks",0
"10616",7434,15873,1.61,"minute.maid",0
"10617",10000,4545,2.61,"minute.maid",0
"10618",4678,3009,3.01,"tropicana",0
"10619",368,4606,2.18,"tropicana",1
"10620",10165,7042,2.67,"tropicana",0
"10621",12402,39807,1.45,"dominicks",1
"10622",6570,8320,3.09,"tropicana",0
"10623",238,8959,2.73,"tropicana",0
"10625",10773,30976,1.32,"minute.maid",0
"10626",9873,31039,0.94,"dominicks",1
"10627",4864,33921,NA,"minute.maid",1
"10628",1301,20416,1.39,"dominicks",0
"10629",10265,769,NA,"dominicks",0
"10632",2807,11583,1.95,"tropicana",0
"10634",818,15103,2.01,"minute.maid",0
"10635",2082,68224,2.54,"tropicana",1
"10636",6453,3711,2.03,"dominicks",0
"10637",16,16256,NA,"tropicana",0
"10638",5033,7361,3.75,"tropicana",0
"10639",5755,3328,3.66,"tropicana",0
"10643",895,7360,2.36,"minute.maid",0
"10644",2596,7937,2.33,"minute.maid",0
"10646",6404,5185,3.03,"tropicana",0
"10647",4710,14528,1.91,"minute.maid",1
"10648",9279,3328,2.08,"dominicks",0
"10649",2344,279935,0.94,"dominicks",1
"10651",1188,13631,2.21,"tropicana",0
"10652",4660,75520,2.14,"minute.maid",1
"10653",8401,71168,2.1,"minute.maid",1
"10656",12696,5375,3.45,"tropicana",0
"10657",4310,4671,3.32,"tropicana",0
"10658",9747,5249,3.22,"tropicana",0
"10660",12466,5954,3,"minute.maid",0
"10662",7256,7296,2.01,"minute.maid",0
"10664",2531,2946,2,"dominicks",0
"10666",1145,4545,1.54,"dominicks",0
"10667",2583,9472,3.04,"minute.maid",0
"10668",3345,15679,1.86,"minute.maid",0
"10669",9978,57215,1.41,"tropicana",1
"10671",5479,26112,2.04,"minute.maid",1
"10672",1470,29824,1.32,"dominicks",0
"10675",7241,13439,2.18,"minute.maid",0
"10676",3648,22399,2.64,"tropicana",1
"10677",4799,7807,1.41,"dominicks",0
"10678",2935,10625,3.3,"tropicana",1
"10679",684,4802,2.59,"minute.maid",0
"10680",11401,3584,1.82,"dominicks",1
"10681",11757,11007,2.74,"tropicana",1
"10682",7796,8320,2.6,"minute.maid",0
"10683",2103,17982,1.89,"dominicks",0
"10684",2903,7873,1.89,"dominicks",0
"10685",3662,13120,1.98,"dominicks",0
"10686",3833,27903,1.51,"dominicks",1
"10687",10001,7232,1.46,"dominicks",0
"10688",1994,8640,2.65,"minute.maid",0
"10689",12054,34111,2.58,"tropicana",0
"10690",2539,17920,2.69,"tropicana",0
"10692",8977,92032,1.98,"minute.maid",1
"10693",11405,16320,NA,"minute.maid",0
"10694",8879,11263,2.67,"tropicana",1
"10695",9535,13824,NA,"minute.maid",0
"10698",11015,4159,1.94,"dominicks",0
"10700",2763,10623,1.93,"dominicks",1
"10702",6548,39488,1.71,"tropicana",1
"10703",10306,3199,2.09,"dominicks",0
"10706",11157,37313,1.79,"dominicks",0
"10708",11602,4866,2.05,"dominicks",0
"10709",12118,5696,2.99,"tropicana",1
"10710",6763,255,2.74,"dominicks",0
"10711",4425,151296,1.06,"dominicks",1
"10712",3280,2560,2.1,"dominicks",0
"10713",8385,147711,1.14,"dominicks",1
"10714",287,6591,3.27,"tropicana",0
"10715",5846,2943,3.29,"tropicana",0
"10716",11838,3904,2.24,"minute.maid",0
"10718",9669,3074,1.47,"dominicks",0
"10719",10852,3072,2.97,"tropicana",0
"10721",1195,32450,1.6,"dominicks",1
"10723",1251,86911,1.53,"minute.maid",1
"10725",5658,3007,2.24,"minute.maid",0
"10727",7121,5505,2.13,"minute.maid",0
"10728",5347,9921,2.99,"tropicana",0
"10730",8285,8768,2.78,"tropicana",0
"10731",4397,2240,1.97,"dominicks",0
"10732",11207,57409,2.02,"tropicana",1
"10733",8243,8513,1.22,"dominicks",0
"10734",7146,6720,3.48,"tropicana",0
"10735",10152,13887,1.98,"minute.maid",0
"10736",764,15870,0.93,"dominicks",0
"10737",4121,16513,2.23,"minute.maid",0
"10738",9420,10303,1.31,"dominicks",0
"10739",10328,9474,1.81,"dominicks",0
"10740",8036,26559,1.32,"dominicks",0
"10741",508,5055,NA,"tropicana",0
"10742",8347,5245,2.41,"minute.maid",0
"10743",9485,5760,3.38,"tropicana",0
"10745",8207,3203,2.16,"minute.maid",0
"10748",84,12799,1.92,"minute.maid",0
"10750",2813,6337,1.87,"minute.maid",0
"10751",1457,5441,2.08,"dominicks",0
"10755",1798,4354,2.5,"minute.maid",0
"10756",6147,7873,4.1,"tropicana",0
"10757",5434,2689,2.01,"dominicks",0
"10758",7778,12225,3.53,"tropicana",0
"10759",1351,2624,2.08,"minute.maid",0
"10761",10914,4865,1.59,"dominicks",0
"10762",8005,43072,NA,"dominicks",0
"10763",7171,117440,NA,"dominicks",1
"10764",1754,34625,1.07,"dominicks",1
"10765",11772,27455,1.88,"minute.maid",1
"10767",12842,36672,2.12,"tropicana",1
"10769",10435,256,2.57,"dominicks",0
"10770",12277,4032,3.19,"tropicana",0
"10771",7600,5761,2.22,"dominicks",1
"10772",12820,29057,2.02,"minute.maid",1
"10773",11895,28225,1.76,"dominicks",0
"10775",1004,5952,3.04,"tropicana",0
"10776",11297,17153,2,"minute.maid",1
"10778",3722,1856,2.2,"dominicks",0
"10781",10665,42176,2.17,"tropicana",0
"10782",8118,4224,1.56,"dominicks",0
"10783",7517,768,2.68,"dominicks",0
"10784",2670,5377,NA,"dominicks",0
"10785",6581,8191,NA,"minute.maid",0
"10788",11610,6529,1.84,"dominicks",0
"10789",10715,5313,3.65,"tropicana",0
"10790",5872,2689,2.01,"dominicks",0
"10791",5125,3902,1.9,"dominicks",0
"10792",2132,42559,2.21,"minute.maid",1
"10794",3513,4542,2.86,"minute.maid",0
"10795",5078,5696,3.68,"tropicana",0
"10796",4088,4098,NA,"tropicana",0
"10797",5106,5887,NA,"minute.maid",0
"10798",6811,10049,3.2,"tropicana",0
"10799",8868,11841,1.7,"dominicks",0
"10800",3545,4160,2.33,"minute.maid",0
"10802",12686,11714,1.51,"dominicks",0
"10803",1999,8960,2.42,"tropicana",1
"10804",12768,831,2.68,"dominicks",0
"10808",4035,1473,2.89,"dominicks",0
"10811",323,6849,2.72,"minute.maid",0
"10812",918,9282,1.63,"dominicks",0
"10813",7842,10879,1.53,"dominicks",0
"10814",6082,8894,1.73,"dominicks",0
"10815",8761,30273,2.03,"tropicana",0
"10816",11846,4545,3.44,"tropicana",0
"10817",3716,2879,2.88,"tropicana",0
"10818",10878,15614,1.88,"minute.maid",0
"10819",11931,4352,2.78,"tropicana",0
"10820",12588,43968,2.02,"tropicana",1
"10821",5533,39488,1.99,"minute.maid",1
"10822",12138,68801,2.43,"tropicana",1
"10823",9930,12802,1.87,"tropicana",0
"10825",426,5122,3.15,"tropicana",0
"10828",5645,2561,2.08,"dominicks",0
"10829",5498,1728,1.84,"dominicks",0
"10830",6280,7808,1.91,"tropicana",0
"10831",9310,36159,2.13,"tropicana",0
"10832",4190,23999,1.88,"tropicana",0
"10833",9623,19518,1.42,"dominicks",0
"10834",8728,14399,3.81,"tropicana",0
"10837",5156,33984,1.98,"tropicana",1
"10838",11323,4289,2.81,"tropicana",0
"10839",879,62208,1.99,"tropicana",1
"10840",3255,5888,1.49,"dominicks",0
"10841",6741,5633,3.55,"tropicana",0
"10842",8889,642,2.82,"dominicks",0
"10843",3234,55168,1.37,"dominicks",1
"10844",10470,2626,3.2,"tropicana",0
"10845",2893,17151,1.58,"dominicks",1
"10846",11682,14272,2.11,"dominicks",0
"10850",9884,7552,1.53,"dominicks",0
"10851",4763,34625,1.94,"minute.maid",1
"10852",12253,8896,1.47,"dominicks",1
"10853",10224,10752,1.17,"dominicks",0
"10854",157,8193,2.32,"minute.maid",1
"10855",10916,895,2.19,"dominicks",0
"10857",7124,4162,2.31,"minute.maid",0
"10858",5693,14080,1.65,"dominicks",0
"10860",12432,12928,3.04,"tropicana",1
"10861",1769,4799,2.95,"tropicana",0
"10863",11161,4865,1.8,"dominicks",0
"10864",1012,5375,3.15,"tropicana",0
"10865",10822,2560,2.82,"minute.maid",0
"10866",7696,4800,2.07,"minute.maid",0
"10869",11706,8960,3.22,"tropicana",0
"10870",8742,22527,1.82,"tropicana",0
"10871",3181,13123,2.07,"minute.maid",0
"10872",5782,19137,2.68,"tropicana",1
"10873",11065,6848,3.23,"tropicana",0
"10875",5834,34240,2.24,"minute.maid",1
"10876",378,132226,1.39,"minute.maid",1
"10877",8922,9474,1.67,"tropicana",0
"10878",10315,5887,2.88,"tropicana",0
"10880",6466,11265,1.77,"dominicks",1
"10881",7970,5951,2.06,"minute.maid",0
"10882",2468,40064,1.9,"tropicana",1
"10883",6602,130624,2.01,"tropicana",1
"10884",2977,28287,1.96,"minute.maid",1
"10885",5365,55745,1.42,"dominicks",1
"10886",9961,16192,1.78,"minute.maid",0
"10887",12825,70015,1.45,"dominicks",1
"10888",3244,129536,2.49,"minute.maid",1
"10889",3241,703,1.89,"dominicks",0
"10890",7956,17856,1.86,"tropicana",0
"10891",6333,13441,1.55,"dominicks",0
"10892",12021,9216,1.87,"dominicks",0
"10893",11287,5504,2.02,"minute.maid",0
"10894",2467,7935,2.04,"minute.maid",0
"10895",5969,17474,2.43,"minute.maid",1
"10897",11443,3584,NA,"minute.maid",1
"10898",11513,37248,2.2,"minute.maid",0
"10899",3548,3455,2.43,"tropicana",0
"10900",5274,7104,NA,"tropicana",0
"10901",5269,20863,0.9,"dominicks",0
"10904",6399,4607,2.61,"dominicks",0
"10905",7692,31487,1.49,"dominicks",1
"10906",10314,39744,1.01,"dominicks",1
"10907",2106,3710,2.26,"minute.maid",0
"10908",1424,3842,2.98,"tropicana",0
"10909",5964,6528,3.29,"tropicana",0
